,BANANA,POBLANO,JALAPENO,GUAJILLO,CAYENNE,HABANERO,NAGA_VIPER,COLOR,AGE,SPICYNESS
337,False,False,False,False,False,True,False,0.33571318175903714,6.719127287631923,67.88374446473854
338,True,False,True,False,False,False,False,0.851083649013014,6.476824192915092,52.468492099238276
339,False,False,False,True,True,False,False,0.2791381390891926,4.265106631650671,110.42801998013253
340,True,False,False,False,False,False,False,0.5216585803371873,4.710628086345473,34.55438514026425
341,False,True,True,False,False,True,False,0.6015069377852315,10.244931522489587,82.35995127930369
342,True,False,False,False,False,False,False,0.6948526880409407,3.240107027394752,33.09213687912082
343,True,False,False,False,False,False,False,0.863371495342254,7.329870554074418,42.42187960886427
344,True,True,False,False,True,True,False,0.4264926832054323,2.5396915999107246,69.73489514016556
345,False,False,True,False,False,True,False,0.4606162013883046,6.926935014631702,78.86165631335106
346,False,False,False,False,False,True,False,0.36051564875750625,6.566167692402118,64.5263076340314
347,False,False,True,True,True,False,False,0.3898848514860964,3.4504876075308317,70.84992117599771
348,True,False,True,False,False,False,False,0.6972787753162395,6.606448906606865,56.58800573892012
349,True,False,False,False,True,True,True,0.40042832696726016,9.019835800772471,132.3212993767697
350,False,False,True,False,False,False,False,0.8854213633288353,8.594749443112256,78.31750729695659
351,True,False,True,False,False,False,True,0.6577868106522967,9.623073547485179,89.55708576131802
352,False,False,True,False,True,True,False,0.40082392116255655,8.756253719044361,99.79111577693007
353,False,True,False,False,False,False,False,0.7308025573439126,2.6972623015979202,23.984465010038047
354,True,False,True,False,False,True,False,0.41352042893380725,5.309740834815171,77.03298898989044
355,False,False,True,False,False,True,True,0.3490381937828564,11.775070655025019,169.27710336198342
356,False,False,True,False,True,True,True,0.48207819846243993,6.848214343305691,136.4020786782898
357,True,False,False,False,False,False,False,0.8730641434874737,5.180115918976349,36.36304128209694
358,True,False,True,False,False,True,False,0.5928594439303966,6.942083854835729,76.74715236337947
359,False,False,False,False,False,True,False,0.4324555550138238,4.8633225120883115,66.84170981670209
360,False,False,True,False,False,True,True,0.3649746164284345,5.5114192106744895,116.53483294788217
361,False,True,True,False,False,True,False,0.6482424461938675,5.1504335722843955,88.31076768176743
362,False,False,True,False,True,True,False,0.2688217357143558,9.472794313508269,103.2394240497272
363,False,False,True,False,True,False,False,0.6262879826132681,5.837909959440912,73.97104307025828
364,False,False,True,False,False,True,False,0.45271120779793955,6.510618999848208,92.20454116219943
365,False,False,False,False,True,True,False,0.15120190091152247,5.11099702517,77.09506044616917
366,False,False,True,False,True,True,False,0.2814429372436302,5.734560227487895,114.91069542131157
367,False,False,True,False,False,False,False,0.7458328659789607,6.446291758991452,43.477587460145024
368,False,True,False,False,False,False,False,0.8654929950484115,12.732614547624937,45.88184592306648
369,False,False,True,False,True,True,False,0.43849133055162665,4.939587117918156,85.86098687900684
370,False,True,False,False,True,True,False,0.3557100631428171,8.002395725959104,111.93516390917642
371,False,False,True,False,True,False,False,0.5329767920287541,2.0826411600361134,76.1649588146062
372,False,False,True,False,True,False,False,0.5188194243080826,5.37243148901619,84.30145638486464
373,False,False,True,False,False,True,False,0.4571389142179184,13.468886636304443,85.94845065949183
374,False,False,True,False,False,True,False,0.5519523584621429,7.700243568550017,90.64794961192106
375,False,False,False,False,True,False,False,0.11605734722305074,9.200068853529988,55.82330412580516
376,False,False,True,False,True,False,False,0.29477010502235096,5.700380452723185,63.489907464727395
377,False,False,True,False,True,False,False,0.5848887399573546,5.80691954246599,85.71555685232981
378,False,False,True,False,True,True,True,0.3895121983870284,8.726116874635936,126.6113242650973
379,False,False,True,False,False,False,False,0.7483064969487165,4.200275807733417,32.47387715654754
380,True,False,True,True,True,True,True,0.3232501993794093,4.785388404718075,119.655443106082
381,False,False,True,False,False,False,False,0.7955470925076121,8.319230324934594,58.10402825276541
382,False,False,False,False,False,True,False,0.38827662796459333,5.850892801051353,61.52509416466925
383,False,False,True,False,False,False,False,0.8964668840100655,5.598352001219391,38.74839583216567
384,True,False,True,False,False,False,False,0.7939050666555876,4.948499924719164,41.91635647605505
385,False,True,True,False,False,False,True,0.6310174093642794,4.28089910119751,84.75924663939585
386,True,True,True,False,False,True,False,0.738445736137443,4.725722019241816,72.86959181519735
387,False,False,True,False,False,True,False,0.7109047212305263,5.352228087577501,72.80774053109202
388,False,False,False,False,True,True,False,0.3162027558879303,7.345154277231403,85.37999862493501
389,True,False,True,False,False,False,False,0.9114467655191603,6.152740318056736,56.42966186254699
390,False,False,False,False,True,False,False,0.12827792871774935,4.186310087751543,64.17498195753092
391,False,False,True,False,False,True,True,0.47325920289194495,8.000207439484884,115.63053068831256
392,False,False,True,False,False,False,False,0.8443732230254059,8.226222944924148,44.22627412627661
393,True,True,True,False,False,True,False,0.6625650461690294,2.663563819561201,66.43757906344206
394,True,False,True,False,False,True,True,0.46343576440045897,4.637579141409826,114.09736750027781
395,True,True,False,True,False,True,False,0.5349557207682977,6.506383887191163,98.98907264002024
396,False,False,True,False,True,False,False,0.46761979768721085,11.700439678687573,90.2829104947027
397,True,False,False,True,False,True,False,0.3287196081089545,6.63125205625775,86.7529155391925
398,False,False,True,False,False,True,False,0.4709467810751632,3.39153345468483,61.12596066182593
399,True,False,True,False,False,True,False,0.623636587041447,6.730645805815173,90.85495479249401
400,False,True,False,False,True,False,False,0.5792304309829586,8.14006208397058,65.29857291563813
401,False,False,True,False,True,True,True,0.42354550619812226,3.9381265716564036,129.99671819632877
402,False,True,False,False,True,False,False,0.31098654880253196,8.888754386424502,77.39958141358882
403,True,False,False,False,False,False,False,0.8426662349061512,9.46883045739089,40.8029821357483
404,True,False,False,False,True,False,False,0.4249531813925621,3.9795335705415633,43.70757658643136
405,False,False,True,False,True,False,False,0.51203920616225,6.7842303818270615,64.86088482696637
406,True,False,True,False,False,True,False,0.6118118642557377,4.573065912439776,82.46092811658306
407,True,True,True,False,False,False,False,0.8558869124950533,1.9139069363540346,49.51712893221185
408,False,False,False,False,False,True,False,0.07929897028123238,8.240425363410912,78.81118190967135
409,False,True,False,False,False,False,False,0.889192273239784,10.813483175834184,44.87609128920041
410,False,False,True,False,False,True,False,0.47391839211073866,4.7003092355855625,64.95624601167786
411,True,False,False,False,False,False,False,0.8130065494653372,4.2710734220686195,62.328063250272834
412,False,False,True,False,False,False,False,0.8432607174007928,10.719864562321801,51.15364558128864
413,False,False,True,False,True,True,True,0.24932007925646704,9.509073467655796,133.94748449369084
414,False,False,True,False,False,False,False,0.6983257740537703,7.18664117777259,46.134609075942585
415,False,False,True,False,False,True,False,0.5101224620012724,9.021020129886955,105.51777326714954
416,False,False,True,False,True,False,False,0.5194619355433001,3.199988909889871,56.32024319179041
417,False,False,False,False,False,True,False,0.29485944442587103,6.0636718710352415,65.31418978150192
418,False,True,False,False,True,False,False,0.47154753745425343,3.895556920351467,54.12559636964781
419,False,True,True,False,False,False,False,0.8225915127673069,3.4766186655643283,49.863658285861426
420,True,False,True,False,False,True,False,0.5898005597087161,7.030508971960145,88.28185861354805
421,False,False,False,False,True,True,True,0.1918626627213186,5.02423775681509,158.88332784007483
422,False,False,False,True,True,False,False,0.21411562983214721,11.459295616905887,73.67789113956434
423,True,True,False,False,False,False,True,0.5869685724323127,7.130634625414656,141.6376131121881
424,True,False,False,False,True,True,False,0.42870874725101665,7.519365729224965,95.04561147962693
425,False,False,True,False,False,False,False,0.8675568805028294,6.686952324774644,101.12108983053906
426,True,False,False,False,False,True,False,0.555705956921912,7.928782471582764,65.65631650377364
427,True,False,True,False,False,False,False,0.8061004121868136,4.2365829027056146,36.901324404727745
428,False,False,True,False,True,True,True,0.26461922567660956,12.923185613175468,129.80684477299027
429,True,False,True,False,True,False,False,0.6495119629467084,5.184204069506064,72.35891229474254
430,True,False,False,False,False,True,False,0.5993042005190329,5.796929869971819,74.73583281481214
431,True,False,True,False,True,True,False,0.6318643566307105,7.03725330642907,104.03294975747674
432,True,False,True,False,True,False,False,0.5647905442446873,5.561135081221373,66.38933731470357
433,False,False,True,False,False,False,False,0.874557214377664,3.3449119704086465,35.96546991225437
434,False,False,True,False,False,False,False,0.8676870122488501,6.319428738504539,39.73467674407213
435,False,False,False,False,False,True,False,0.12642035046564848,7.825073142015034,82.0097462349789
436,True,False,True,True,False,True,False,0.5130036226506912,3.3010325208482283,78.18995639207016
437,False,True,False,False,False,False,False,0.8323432163896317,7.482719616261528,44.99496288206794
438,False,False,False,False,True,False,False,0.28692871448713153,1.2601512747180352,46.820869443473725
439,False,False,True,False,True,True,False,0.3428480994767738,6.616264424420538,93.88603700079837
440,True,False,True,False,True,False,False,0.6083803386820018,12.016211662099451,84.56163283986513
441,True,False,True,False,False,False,False,0.848435722901023,3.2479772401969056,32.33158800613993
442,False,False,True,False,False,False,False,0.887102284409913,4.931825425797575,48.79264950352615
443,True,False,True,False,False,False,False,0.8301829493660424,5.237558542599285,55.70437883000557
444,False,False,True,False,True,True,False,0.46874165807559853,2.645466055058176,81.50158046467918
445,False,False,True,False,False,True,False,0.38723166686727434,5.773175615309229,72.62082296151056
446,False,False,True,False,False,False,False,0.7935508000658108,2.6231538163646966,35.57208828163715
447,False,False,True,False,False,False,False,0.6533343948550879,4.8214178297765145,59.74051281212139
448,False,False,False,False,False,True,False,0.24274398996692775,7.418544215924925,68.31379781282268
449,False,True,False,False,False,False,False,0.7965295080565561,7.070447684119221,50.261431907968046
450,True,False,True,False,True,False,False,0.5678829169116982,4.3757833987650185,60.25557264214766
451,False,False,False,False,True,False,False,0.2230114402231471,12.596885620856412,58.76336244012952
452,True,True,True,False,True,False,False,0.5969764790875829,3.068936505483481,57.59505143489745
453,False,False,False,False,False,True,False,0.31336185931091837,4.463184170066362,85.78289699791998
